LAMMPS data file via write_data, version 19 Nov 2024, timestep = 1, units = lj

1000 atoms
2 atom types

0 20.87064 xlo xhi
0 20.87064 ylo yhi
0 20.87064 zlo zhi

Masses

1 1
2 1

Atoms # chiral

472 472 1 0.0 11.986500 3.151980 7.744340 1.0
428 428 1 0.0 3.861070 8.447970 7.765910 1.0
783 783 1 0.0 0.718246 17.483000 7.769040 1.0
782 782 1 0.0 8.418690 1.391950 7.801500 1.0
874 874 1 0.0 19.592700 4.718290 7.806860 1.0
920 920 1 0.0 15.348800 0.346679 7.811840 1.0
745 745 1 0.0 9.983740 15.425800 7.818120 1.0
29 29 1 0.0 5.556460 13.359900 7.842820 1.0
898 898 1 0.0 2.989730 1.478710 7.866250 1.0
613 613 1 0.0 13.226200 7.124540 7.879830 1.0
185 185 1 0.0 12.919600 14.340500 7.889060 1.0
244 244 1 0.0 5.765000 4.323770 7.892730 1.0
557 557 1 0.0 8.079210 9.669490 7.919570 1.0
424 424 1 0.0 11.498200 17.314200 7.965200 1.0
352 352 1 0.0 6.490020 6.685290 7.971120 1.0
288 288 1 0.0 0.776244 13.277600 8.046480 1.0
296 296 1 0.0 2.442740 11.842300 8.047700 1.0
243 243 1 0.0 15.907300 6.645670 8.059530 1.0
322 322 1 0.0 14.799300 7.925280 8.072080 1.0
148 148 1 0.0 2.806650 4.200930 8.137370 1.0
623 623 1 0.0 6.129030 19.133300 8.180840 1.0
490 490 1 0.0 8.070140 8.135650 8.199460 1.0
223 223 1 0.0 3.415180 17.027700 8.219990 1.0
274 274 1 0.0 1.150110 8.027310 8.223470 1.0
271 271 1 0.0 17.877200 7.555590 8.251240 1.0
425 425 1 0.0 15.172700 14.353000 8.303910 1.0
321 321 1 0.0 12.174900 9.895760 8.316760 1.0
375 375 1 0.0 0.492844 2.379240 8.399340 1.0
378 378 1 0.0 12.602300 19.192200 8.411620 1.0
817 817 1 0.0 8.947030 18.687900 8.427210 1.0
269 269 1 0.0 3.840160 14.770600 8.428520 1.0
569 569 1 0.0 4.353370 6.689260 8.429350 1.0
220 220 1 0.0 19.916000 15.239500 8.454550 1.0
181 181 1 0.0 19.377100 18.193600 8.471950 1.0
294 294 1 0.0 15.365200 18.666400 8.478820 1.0
598 598 1 0.0 12.062800 7.477640 8.493740 1.0
312 312 1 0.0 17.648600 4.542430 8.504610 1.0
790 790 1 0.0 15.273800 0.897162 8.521260 1.0
692 692 1 0.0 15.734400 17.448200 8.526460 1.0
934 934 1 0.0 13.448400 11.682000 8.594390 1.0
559 559 1 0.0 1.874370 13.925000 8.596010 1.0
882 882 1 0.0 9.404560 4.968340 8.601430 1.0
178 178 1 0.0 14.594800 9.492480 8.610580 1.0
998 998 1 0.0 4.226570 11.127000 8.611830 1.0
416 416 1 0.0 17.096700 16.651600 8.623080 1.0
206 206 1 0.0 3.181240 0.965444 8.623910 1.0
242 242 1 0.0 10.818400 2.784840 8.651680 1.0
587 587 1 0.0 18.140600 0.877714 8.652600 1.0
800 800 1 0.0 12.443700 2.828790 8.717020 1.0
948 948 1 0.0 1.399260 5.067100 8.767250 1.0
950 950 1 0.0 12.831000 5.259580 8.771430 1.0
538 538 1 0.0 12.822000 3.689420 8.789060 1.0
196 196 1 0.0 10.545500 11.945700 8.818390 1.0
230 230 1 0.0 18.809500 10.452400 8.851980 1.0
317 317 1 0.0 1.322570 18.065000 8.864060 1.0
776 776 1 0.0 2.733010 12.254900 8.867490 1.0
806 806 1 0.0 6.872570 1.928510 8.902820 1.0
554 554 1 0.0 18.427900 6.520170 8.909470 1.0
651 651 1 0.0 18.897500 2.027160 8.921510 1.0
361 361 1 0.0 5.593770 3.031060 8.963260 1.0
281 281 1 0.0 20.204900 5.849570 8.965790 1.0
711 711 1 0.0 18.733500 0.530610 8.995830 1.0
481 481 1 0.0 17.562400 13.896600 9.018920 1.0
49 49 1 0.0 3.974410 20.218300 9.047430 1.0
673 673 1 0.0 15.153200 13.056000 9.074680 1.0
951 951 1 0.0 9.565370 16.876300 9.077870 1.0
